번호,유적명,유구명,유형,매장주체부,장축방향,길이(m),넓이(m),높이(m),출전,비고,지역
1856,청주 오송유적(3지점),51호 토광묘,주구토광묘,?,N25E,*1.54,*0.62,*0.1,"중앙문화재연구원, 2019",,청주
1951,청주 오송유적(4지점),53호 토광묘,토광묘,?,N44E,*1.54,0.78,*0.45,"중앙문화재연구원, 2019",,청주
2148,청주 오송유적(4지점),248호 토광묘,토광묘,목곽,N41E,*1.54,1.13,*0.33,"중앙문화재연구원, 2019",,청주
3437,청주 신봉동 고분군,9호분,토광묘,목관,N40E,*1.54,*0.72,*0.44,"충북대학교박물관, 1995",,청주
2269,청주 오송유적(9지점),32호 토광묘,토광묘,?,N86E,*1.55,*0.36,*0.09,"중앙문화재연구원, 2019",,청주
3533,청주 신봉동 고분군,106호분,토광묘,?,N25E,*1.55,*0.75,*0.28,"충북대학교박물관, 1995",,청주
171,청양 록평리·사점리,28호 석축묘,토광묘,석곽,N21E,*1.56,*1.08,*0.11,"백제문화재연구원, 2023",,청양
1340,아산 명암리 밖지므레(3지점),3호 토광묘,토광묘,목관,N178S,*1.56,0.78,*0.05,"충청남도역사문화연구원, 2011",,아산
2343,청주 오송유적(12지점),16호 토광묘,토광묘,?,N75E,*1.56,1.29,*0.34,"중앙문화재연구원, 2019",,청주
3480,청주 신봉동 고분군,53호분,토광묘,?,N40W,*1.56,0.9,*0.20,"충북대학교박물관, 1995",,청주
143,청양 록평리·사점리,1호 토광묘,토광묘,목관,N157W,*1.57,*0.88,*0.17,"백제문화재연구원, 2023",,청양
1239,아산 명암리 밖지므레(2-1지점),2호 토광묘,토광묘,?,N18S,*1.57,1.12,*0.05,"충청남도역사문화연구원, 2011",,아산
1901,청주 오송유적(4지점),3호 토광묘,토광묘,?,N49W,*1.57,*1.15,*0.15,"중앙문화재연구원, 2019",,청주
2289,청주 오송유적(9지점),52호 토광묘,토광묘,?,N15W,*1.57,0.96,*0.24,"중앙문화재연구원, 2019",,청주
2346,청주 오송유적(12지점),19호 토광묘,토광묘,?,N77E,*1.57,1.05,*0.15,"중앙문화재연구원, 2019",,청주
2378,청주 오송유적(12지점),50호 토광묘,토광묘,?,N63E,*1.58,*0.8,*0.16,"중앙문화재연구원, 2019",,청주
1883,청주 오송유적(7지점),8호 토광묘,토광묘,?,N73E,*1.59,0.86,*0.15,"중앙문화재연구원, 2019",,청주
510,청주 신봉동 고분군,1호 토광묘,토광묘,?,N18E,*1.6,0.72,0.42,"충북대학교박물관 107, 2003",,청주
2184,청주 오송유적(4지점),284호 토광묘,토광묘,?,N10E,*1.6,0.87,*0.43,"중앙문화재연구원, 2019",,청주
2868,대전 구성동,D-6호 토광묘,토광묘,?,북동-남서,*1.6,*0.94,*0.08,"한남대박물관, 1997",,대전
2923,서산 안엄리,다지구 5호묘,주구토광묘,?,N77W,*1.6,1.5,0.13,"충청문화재연구원, 2010",,서산
335,청주 산남동 분묘유적,아래탑골 Ⅱ유적 3호 토광묘,토광묘,?,N53E,*1.60,0.8,0.2,"중앙문화재연구원 82, 2006",,청주
3451,청주 신봉동 고분군,23호분,토광묘,직장,N15W,*1.60,*0.52,*0.12,"충북대학교박물관, 1995",,청주
1849,청주 오송유적(3지점),44호 토광묘,주구토광묘,?,N14E,*1.63,*0.9,*0.16,"중앙문화재연구원, 2019",,청주
3100,아산 북수리,48호 묘,토광묘,목관,N29E,*1.63,0.42,0.12,"중부고고학연구소, 2018",,아산
14,청주 용암,I-1호 석곽묘,토광묘,석곽,N32W,*1.65,0.88,0.3,"한국문화재보호재단 72, 2000",,청주
1990,청주 오송유적(4지점),92호 토광묘,토광묘,?,N25W,*1.65,*0.74,*0.15,"중앙문화재연구원, 2019",,청주
74,청주 원평동,1지점 원삼국시대 토광묘,토광묘,목곽 + 목관,N21E,*1.67,*0.93,?,"호서문화유산연구원, 2021",,청주
1645,예산 목리·신리 유적,69호분(3-2지점),토광묘,석곽,N26E,*1.67,1.15,0.17,"충청문화재연구원, 2014",,예산
2324,청주 오송유적(12지점),1호 토광묘,토광묘,?,N53E,*1.67,*0.87,*0.1,"중앙문화재연구원, 2019",,청주
3149,아산 북수리,97호 묘,토광묘,목관,N56W,*1.67,0.62,0.1,"중부고고학연구소, 2018",,아산
180,청양 록평리·사점리,37호 석축묘,토광묘,?,N2W,*1.68,*1.21,*0.47,"백제문화재연구원, 2023",,청양
1433,연기 석삼리 대박골·봉기리·반곡리유적(101번 유적),13호 토광묘,주구토광묘,토광,?,*1.68,*1.94,0.07,"충청북도문화재연구원 36, 2014",,연기
2145,청주 오송유적(4지점),245호 토광묘,주구토광묘,?,N75E,*1.68,*0.57,*0.12,"중앙문화재연구원, 2019",,청주
3476,청주 신봉동 고분군,49호분,토광묘,?,N85W,*1.68,1.27,*0.70,"충북대학교박물관, 1995",,청주
1536,청주 송절동 I지구 6지점,29호 토광묘,토광묘,?,n25e,*1.69,1.48,0.32,,,청주
1938,청주 오송유적(4지점),40호 토광묘,토광묘,?,N55E,*1.69,*1.15,*0.58,"중앙문화재연구원, 2019",,청주
2351,청주 오송유적(12지점),24호 토광묘,토광묘,?,N33E,*1.69,1.37,*0.11,"중앙문화재연구원, 2019",,청주
25,청주 용암,II-5호 석곽묘,토광묘,석곽,N21E,*1.7,1.2,0.35,"한국문화재보호재단 72, 2000",,청주
618,청주 미평동 195-1번지 유적,7호 토광묘,토광묘,?,N24E,*1.7,0.78,*0.13,"중원문화재연구소, 2011",,청주
1636,예산 목리·신리 유적,60호분(3-2지점),토광묘,석곽,N21E,*1.7,0.8,0.32,"충청문화재연구원, 2014",,예산
1814,청주 오송유적(3지점),9호 토광묘,토광묘,?,N78E,*1.7,*1.05,*0.12,"중앙문화재연구원, 2019",,청주
2878,청주 명암동,1지구 6호 목관묘,토광묘,목관,대부분파괴,*1.70,*0.65,?,"국립청주박물관, 1999",,청주
1448,연기 석삼리 대박골·봉기리·반곡리유적(101번 유적),27호 토광묘,주구토광묘,토광,?,*1.71,0.89,0.23,"충청북도문화재연구원 36, 2014",,연기
1966,청주 오송유적(4지점),68호 토광묘,토광묘,?,N83W,*1.71,1.1,*0.09,"중앙문화재연구원, 2019",,청주
198,청주 오송(2지점),7호 토광묘,토광묘,?,N30W,*1.72,"*0,74",*0.23,"중앙문화재연구원, 2019",,청주
2074,청주 오송유적(4지점),174호 토광묘,토광묘,?,N12W,*1.72,*1.11,*0.24,"중앙문화재연구원, 2019",,청주
1907,청주 오송유적(4지점),9호 토광묘,토광묘,?,N39E,*1.73,0.87,*0.39,"중앙문화재연구원, 2019",,청주
172,청양 록평리·사점리,29호 석축묘,토광묘,석곽,N30E,*1.74,*1.32,*0.18,"백제문화재연구원, 2023",,청양
2187,청주 오송유적(4지점),287호 토광묘,토광묘,?,N25E,*1.75,0.82,*0.08,"중앙문화재연구원, 2019",,청주
2871,대전 구성동,D-9호 토광묘,토광묘,?,동-서,*1.75,*1.19,?,"한남대박물관, 1997",,대전
1353,아산 명암리 밖지므레(3지점),16호 토광묘,토광묘,목관,N145S,*1.76,0.85,*0.17,"충청남도역사문화연구원, 2011",,아산
1874,청주 오송유적(3지점),69호 토광묘,토광묘,?,N18W,*1.77,1.07,*0.45,"중앙문화재연구원, 2019",,청주
2211,청주 오송유적(4지점),311호 토광묘,토광묘,목곽,N19E,*1.77,1.21,*0.24,"중앙문화재연구원, 2019",,청주
1247,아산 명암리 밖지므레(2-1지점),2호 주구토광묘,토광묘,목관,N111S,*1.78,1.28,*0.18,"충청남도역사문화연구원, 2011",,아산
1947,청주 오송유적(4지점),49호 토광묘,토광묘,?,N18W,*1.78,1.07,*0.53,"중앙문화재연구원, 2019",,청주
1988,청주 오송유적(4지점),90호 토광묘,토광묘,?,N43E,*1.78,0.92,*0.37,"중앙문화재연구원, 2019",,청주
2056,청주 오송유적(4지점),156호 토광묘,토광묘,?,N66E,*1.78,*0.92,*0.22,"중앙문화재연구원, 2019",,청주
2214,청주 오송유적(4지점),314호 토광묘,주구토광묘,목관,N34E,*1.79,1.18,*0.27,"중앙문화재연구원, 2019",,청주
1238,아산 명암리 밖지므레(2-1지점),1호 토광묘,토광묘,목관,N148S,*1.8,1.26,*0.28,"충청남도역사문화연구원, 2011",,아산
1288,아산 명암리 밖지므레(2-2지점),24호 토광묘,토광묘,목관,N99S,*1.8,0.69,*0.05,"충청남도역사문화연구원, 2011",,아산
1413,충주 장태산·장천리·잠병리·율능리 ,4호 토광묘(Ⅱ-2),토광묘,목관,N18E,*1.8,1.1,*0.45,"충청북도문화재연구원, 2013",,충주
2285,청주 오송유적(9지점),48호 토광묘,토광묘,?,N32E,*1.8,0.92,*0.36,"중앙문화재연구원, 2019",,청주
2303,청주 오송유적(11지점),6호 토광묘,주구토광묘,?,N87W,*1.8,1.4,*0.32,"중앙문화재연구원, 2019",,청주
2850,청주 송절동  V지구 7지점,3호 토광묘,토광묘,?,n41e,*1.8,*0.9,*0.07,,,청주
3098,아산 북수리,46호 묘,토광묘,목곽,N17E,*1.8,1.45,0.48,"중부고고학연구소, 2018",,아산
177,청양 록평리·사점리,34호 석축묘,토광묘,석곽,N65E,*1.81,*1.22,*0.2,"백제문화재연구원, 2023",,청양
1581,예산 목리·신리 유적,4호분(3-2지점),토광묘,석곽,N27W,*1.82,1.08,0.42,"충청문화재연구원, 2014",,예산
2213,청주 오송유적(4지점),313호 토광묘,토광묘,?,N43E,*1.83,1.03,*0.62,"중앙문화재연구원, 2019",,청주
2296,청주 오송유적(10지점),3호 토광묘,주구토광묘,?,N38W,*1.84,0.92,0.06,"중앙문화재연구원, 2019",,청주
23,청주 용암,II-3호 석곽묘,토광묘,석곽,N12E,*1.85,1.2,0.5,"한국문화재보호재단 72, 2000",,청주
1878,청주 오송유적(7지점),3호 토광묘,토광묘,?,N5W,*1.85,0.98,*0.32,"중앙문화재연구원, 2019",,청주
2301,청주 오송유적(11지점),4호 토광묘,토광묘,?,N54E,*1.85,1.11,*0.15,"중앙문화재연구원, 2019",,청주
179,청양 록평리·사점리,36호 석축묘,토광묘,석곽,N23E,*1.86,*1.53,*0.54,"백제문화재연구원, 2023",,청양
1987,청주 오송유적(4지점),89호 토광묘,토광묘,?,N19E,*1.86,0.97,*0.31,"중앙문화재연구원, 2019",,청주
2128,청주 오송유적(4지점),228호 토광묘,토광묘,목곽,N19E,*1.86,0.74,*0.32,"중앙문화재연구원, 2019",,청주
3510,청주 신봉동 고분군,82호분,토광묘,목관,N10E,*1.86,1.26,*0.70,"충북대학교박물관, 1995",,청주
2280,청주 오송유적(9지점),43호 토광묘,토광묘,?,N7W,*1.87,0.92,*0.33,"중앙문화재연구원, 2019",,청주
3218,아산 북수리,166호 묘,토광묘,목관,N20W,*1.87,0.99,*0.22,"중부고고학연구소, 2018",,아산
133,청원 주성리,11호 토광묘,토광묘,?,N86E,*1.88,1.01,0.18,"한국문화재보호재단 78, 2000",,청원
2297,청주 오송유적(10지점),4호 토광묘,주구토광묘,?,N27W,*1.88,0.86,0.11,"중앙문화재연구원, 2019",,청주
3651,서천 장항,28구역 1호 토광묘,토광묘,목곽 + 목관,남서-북동,*1.88,0.97,*0.18,"경상문화재연구원, 2023",,서천
664,홍산-구룡간(송악리 '나' 유적),KM-018,토광묘,?,N45E,*1.9,1.32,0.5,"고려대학교 고고환경연구소, 2006",,홍산
1638,예산 목리·신리 유적,62호분(3-2지점),토광묘,석곽,N3E,*1.9,1.57,0.33,"충청문화재연구원, 2014",,예산
1873,청주 오송유적(3지점),68호 토광묘,토광묘,?,N27W,*1.9,0.99,*0.68,"중앙문화재연구원, 2019",,청주
2058,청주 오송유적(4지점),158호 토광묘,토광묘,?,N70E,*1.9,1.05,*0.15,"중앙문화재연구원, 2019",,청주
27,청주 용암,II-7호 석곽묘,토광묘,석곽,N87E,*1.90,2.92,0.92,"한국문화재보호재단 72, 2000",,청주
334,청주 산남동 분묘유적,아래탑골 Ⅱ유적 2호 토광묘,토광묘,?,N86W,*1.90,1.68,0.18,"중앙문화재연구원 82, 2006",,청주
337,청주 산남동 분묘유적,아래탑골 Ⅱ유적 5호 토광묘,토광묘,?,N24W,*1.90,1,0.18,"중앙문화재연구원 82, 2006",,청주
741,충주 금릉동, 30호 토광묘,토광묘,토광,N15W,*1.90,*0.76,0.26,"충북대학교박물관 112, 2004",,충주
125,청원 주성리,3호 토광묘,토광묘,?,N79E,*1.92,0.92,0.12,"한국문화재보호재단 78, 2000",,청원
265,청주 신봉동 백제고분군,B-7호분,토광묘,?,N40E,*1.92,*0.86,0.21,"충북대학교박물관 87, 2002",,청주
137,청원 주성리,15호 토광묘,토광묘,목관,N6W,*1.93,*0.86,0.17,"한국문화재보호재단 78, 2000",,청원
1889,청주 오송유적(7지점),14호 토광묘,토광묘,?,N60E,*1.93,0.84,*0.24,"중앙문화재연구원, 2019",,청주
1902,청주 오송유적(4지점),4호 토광묘,토광묘,?,N88E,*1.93,1,*0.53,"중앙문화재연구원, 2019",,청주
2405,청주 오송유적(14지점),6호 토광묘,토광묘,목곽,N54E,*1.93,1.31,0.26,"중앙문화재연구원, 2019",,청주
2038,청주 오송유적(4지점),138호 토광묘,주구토광묘,?,N35W,*1.94,*0.9,*0.35,"중앙문화재연구원, 2019",,청주
2308,청주 오송유적(11지점),10호 토광묘,주구토광묘,?,N71W,*1.94,*0.96,*0.26,"중앙문화재연구원, 2019",,청주
3164,아산 북수리,112호 묘,토광묘,목관,N35E,*1.94,0.93,0.39,"중부고고학연구소, 2018",,아산
1103,천안 대화리·신풍리,KM-007,토광묘,?,N48E,*1.95,*0.74,0.06,"한국고고환경연구소 59, 2014",,천안
2287,청주 오송유적(9지점),50호 토광묘,주구토광묘,?,N69W,*1.95,1.04,*0.27,"중앙문화재연구원, 2019",,청주
2345,청주 오송유적(12지점),18호 토광묘,토광묘,?,N88E,*1.95,1.47,*0.3,"중앙문화재연구원, 2019",,청주
1983,청주 오송유적(4지점),85호 토광묘,토광묘,?,N34E,*1.96,0.73,*0.44,"중앙문화재연구원, 2019",,청주
259,청주 신봉동 백제고분군,B-1호분,토광묘,?,N29E,*1.97,*0.62,0.19,"충북대학교박물관 87, 2002",,청주
147,청양 록평리·사점리,4호 석축묘,토광묘,석곽,N43E,*1.98,*1.14,*0.42,"백제문화재연구원, 2023",,청양
992,충주 금릉동 301-4번지,13호 토광묘,토광묘,목관,N45E,*1.98,*0.84,*0.54,"호서문화유산연구원 66, 2021",,충주
1101,천안 대화리·신풍리,KM-005,토광묘,목곽,N50E,*1.98,*0.76,0.13,"한국고고환경연구소 59, 2014",,천안
1165,아산 용두리 진터,3호묘(토광묘),토광묘,목관,N80W,*1.98,*0.92,*0.1,"충청문화재연구원 115, 2011",,아산
2206,청주 오송유적(4지점),306호 토광묘,토광묘,?,N82E,*1.98,0.67,*0.22,"중앙문화재연구원, 2019",,청주
3356,청주 송절동 Ⅱ지구,1지점 58호 토광묘,토광묘,목곽,N59W,*1.98,1.52,*0.08,"호서문화유산연구원, 2018",,청주
3101,아산 북수리,49호 묘,토광묘,목관,N5E,*1.99,0.87,0.24,"중부고고학연구소, 2018",,아산
1578,예산 목리·신리 유적,1호분(3-2지점),토광묘,석곽,N9W,*2..82,1.72,0.42,"충청문화재연구원, 2014",,예산
1621,예산 목리·신리 유적,45호분(3-2지점),토광묘,석곽,N1W,*2.0,1.82,0.16,"충청문화재연구원, 2014",,예산
1884,청주 오송유적(7지점),9호 토광묘,토광묘,?,N78E,*2.0,1.01,*0.31,"중앙문화재연구원, 2019",,청주
3139,아산 북수리,87호 묘,토광묘,목관,N63E,*2.0,0.95,0.38,"중부고고학연구소, 2018",,아산
257,청주 신봉동 백제고분군,A-37호분,토광묘,?,N21E,*2.00,1.02,0.52,"충북대학교박물관 87, 2002",,청주
3144,아산 북수리,92호 묘,토광묘,목관,N26E,*2.00,0.83,0.31,"중부고고학연구소, 2018",,아산
3359,청주 송절동 Ⅱ지구,1지점 61호 토광묘,토광묘,목곽,N11W,*2.00,*1.06,*0.28,"호서문화유산연구원, 2018",,청주
3446,청주 신봉동 고분군,18호분,토광묘,목관,N30W,*2.00,0.9,*0.28,"충북대학교박물관, 1995",,청주
3224,아산 북수리,172호 묘,토광묘,목관,N9W,*2.01,0.84,*0.49,"중부고고학연구소, 2018",,아산
2386,청주 오송유적(12지점),58호 토광묘,토광묘,?,N54W,*2.02,*1.68,*0.29,"중앙문화재연구원, 2019",,청주
1685,예산 목리·신리 유적,111호분(3-2지점),토광묘,석곽,N35E,*2.03,1.39,0.28,"충청문화재연구원, 2014",,예산
2420,청주 오송유적(15지점),15호 토광묘,토광묘,?,N82E,*2.03,0.94,*0.1,"중앙문화재연구원, 2019",,청주
1373,아산 명암리 밖지므레(3지점),2호 주구토광묘,토광묘,목관,N155S,*2.04,0.82,*0.07,"충청남도역사문화연구원, 2011",,아산
1970,청주 오송유적(4지점),72호 토광묘,토광묘,?,N67E,*2.04,*0.74,*0.13,"중앙문화재연구원, 2019",,청주
2432,청주 오송유적(15지점),26호 토광묘,토광묘,?,N86W,*2.04,1.08,*0.13,"중앙문화재연구원, 2019",,청주
2119,청주 오송유적(4지점),219호 토광묘,토광묘,목곽,N89W,*2.06,0.99,*0.28,"중앙문화재연구원, 2019",,청주
1892,청주 오송유적(7지점),17호 토광묘,토광묘,?,N45W,*2.07,0.92,*0.37,"중앙문화재연구원, 2019",,청주
2291,청주 오송유적(9지점),54호 토광묘,토광묘,목곽,N50E,*2.07,1.04,*0.34,"중앙문화재연구원, 2019",,청주
381,가경 달산리,1구간 토광묘 10호묘,토광묘,목관,N81W,*2.08,0.87,0.8,"가경고고학연구소 16, 2012",,태안
1023,공주 장원리 장재울,10호 주구토광묘,주구토광묘,목관,N67E,*2.08,*0.95,*0.14,"비전문화재연구원 2, 2020",,공주
1343,아산 명암리 밖지므레(3지점),6호 토광묘,토광묘,목관,N3S,*2.08,0.85,*0.08,"충청남도역사문화연구원, 2011",,아산
3104,아산 북수리,52호 묘,토광묘,목관,N53E,*2.08,1.26,0.38,"중부고고학연구소, 2018",,아산
3362,청주 송절동 Ⅱ지구,1지점 64호 토광묘,토광묘,목곽,N61W,*2.08,*1.2,*0.32,"호서문화유산연구원, 2018",,청주
20,청주 용암,I-7호 석곽묘,토광묘,석곽,N22W,*2.1,1.45,0.35,"한국문화재보호재단 72, 2000",,청주
145,청양 록평리·사점리,2호 석축묘,토광묘,석곽,N32E,*2.1,*1.26,*0.27,"백제문화재연구원, 2023",,청양
1712,예산 목리·신리 유적,138호분(3-2지점),토광묘,석곽,N3W,*2.1,1.47,0.24,"충청문화재연구원, 2014",,예산
2877,청주 명암동,1지구 5호 목관묘,토광묘,목관,동-서,*2.1,*0.6,?,"국립청주박물관, 1999",,청주
825,충주 금릉동,104호 토광묘,토광묘,토광,N36W,*2.10,0.9,0.25,"충북대학교박물관 112, 2004",,충주
651,홍산-구룡간(송악리 '나' 유적),KM-004,토광묘,석곽,N7E,*2.12,*1.02,*0.27,"고려대학교 고고환경연구소, 2006",,홍산
1948,청주 오송유적(4지점),50호 토광묘,토광묘,?,N20W,*2.12,0.87,*0.43,"중앙문화재연구원, 2019",,청주
1772,예산 목리·신리 유적,198호분(3-2지점),토광묘,석실,N40W,*2.13,1.43,0.31,"충청문화재연구원, 2014",,예산
2086,청주 오송유적(4지점),186호 토광묘,토광묘,?,N14E,*2.14,0.96,*0.14,"중앙문화재연구원, 2019",,청주
3268,아산 행승리,3호 토광묘,토광묘,목관,동-서,*2.14,0.7,*0.18,"충청남도역사문화재연구원, 2019",,아산
1125,천안 대화리·신풍리,KM-029,토광묘,목관,N8W,*2.16,*0.58,0.32,"한국고고환경연구소 59, 2014",,천안
2049,청주 오송유적(4지점),149호 토광묘,토광묘,?,N60E,*2.16,*0.69,*0.16,"중앙문화재연구원, 2019",,청주
