번호,유적명,유구명,유물명,출전,비고,
337,청주 송절동,원삼국시대 4호분,원저단경호,"문화재연구소, 1994",,
338,청주 송절동,원삼국시대 4호분,심발형토기,"문화재연구소, 1994",,
339,청주 송절동,원삼국시대 4호분,철겸,"문화재연구소, 1994",,
340,공주 하봉리,1호묘,원저단경호,"국립공주박물관, 1995",①,
341,공주 하봉리,1호묘,원저단경호,"국립공주박물관, 1995",②,
342,공주 하봉리,1호묘,토기 저부편,"국립공주박물관, 1995",③,
343,공주 하봉리,1호묘,직구호,"국립공주박물관, 1995",④,
344,공주 하봉리,1호묘,철부,"국립공주박물관, 1995",⑤,
345,공주 하봉리,1호묘,옥,"국립공주박물관, 1995",3점,
346,공주 하봉리,2호묘,토기편,"국립공주박물관, 1995",단경호 추정 ,
347,공주 하봉리,2호묘,옥,"국립공주박물관, 1995",6점,
348,공주 하봉리,3호묘,단경호,"국립공주박물관, 1995",,
349,공주 하봉리,3호묘,옥,"국립공주박물관, 1995",5점,
350,공주 하봉리,5호묘,토기 저부,"국립공주박물관, 1995",단경호 저부 추정,
351,공주 하봉리,5호묘,토기 저부,"국립공주박물관, 1995",단경호 저부 추정,
352,공주 하봉리,5호묘,철촉,"국립공주박물관, 1995",,
353,공주 하봉리,6호묘,단경호,"국립공주박물관, 1995",,
354,공주 하봉리,7호묘,토기 저부편,"국립공주박물관, 1995",,
355,공주 하봉리,7호묘,철모,"국립공주박물관, 1995",,
356,공주 하봉리,8호묘,대형 옹형토기,"국립공주박물관, 1995",주구 출토품,
357,공주 하봉리,8-1호묘,직구호,"국립공주박물관, 1995",,
358,공주 하봉리,8-1호묘,직구호,"국립공주박물관, 1995",,
359,공주 하봉리,8-1호묘,토기,"국립공주박물관, 1995",구연부 결실,
360,공주 하봉리,8-1호묘,토기,"국립공주박물관, 1995",견부 이상 결실,
361,공주 하봉리,8-1호묘,토기,"국립공주박물관, 1995",견부 이상 결실,
362,공주 하봉리,8-1호묘,원저단경호,"국립공주박물관, 1995",,
363,공주 하봉리,8-1호묘,철겸,"국립공주박물관, 1995",,
364,공주 하봉리,8-1호묘,철준,"국립공주박물관, 1995",,
365,공주 하봉리,8-2호묘,단경호,"국립공주박물관, 1995",,
366,공주 하봉리,8-2호묘,토기,"국립공주박물관, 1995",구연부 결실,
367,공주 하봉리,8-2호묘,토기,"국립공주박물관, 1995",경부 이상 결실,
368,공주 하봉리,8-2호묘,철부,"국립공주박물관, 1995",,
369,공주 하봉리,9-1호묘,직구호,"국립공주박물관, 1995",,
370,공주 하봉리,9-1호묘,단경호,"국립공주박물관, 1995",,
371,공주 하봉리,9-1호묘,단경호,"국립공주박물관, 1995",,
372,공주 하봉리,9-1호묘,직구호,"국립공주박물관, 1995",,
373,공주 하봉리,9-1호묘,철부,"국립공주박물관, 1995",,
374,공주 하봉리,9-1호묘,옥,"국립공주박물관, 1995",3점,
375,공주 하봉리,9-2호묘,직구호,"국립공주박물관, 1995",,
376,공주 하봉리,9-2호묘,단경호,"국립공주박물관, 1995",,
377,공주 하봉리,9-2호묘,직구호,"국립공주박물관, 1995",,
378,공주 하봉리,9-2호묘,단경호,"국립공주박물관, 1995",,
379,공주 하봉리,9-2호묘,단경호,"국립공주박물관, 1995",,
380,공주 하봉리,9-2호묘,단경호,"국립공주박물관, 1995",,
381,공주 하봉리,9-2호묘,옥,"국립공주박물관, 1995",2점,
382,공주 하봉리,10호묘,직구호,"국립공주박물관, 1995",,
383,공주 하봉리,10호묘,철도자,"국립공주박물관, 1995",,
384,공주 하봉리,11호묘,단경호,"국립공주박물관, 1995",,
385,공주 하봉리,11호묘,직구호,"국립공주박물관, 1995",,
386,공주 하봉리,11호묘,철도자,"국립공주박물관, 1995",,
387,공주 하봉리,12호묘,대옹 저부편,"국립공주박물관, 1995",주구 출토품,
388,공주 하봉리,12호묘,단경호,"국립공주박물관, 1995",주구 출토품,
389,공주 하봉리,12호묘,원저단경호,"국립공주박물관, 1995",,
390,공주 하봉리,12호묘,원저단경호,"국립공주박물관, 1995",,
391,공주 하봉리,12호묘,단경호,"국립공주박물관, 1995",,
392,공주 하봉리,12호묘,직구호,"국립공주박물관, 1995",,
393,공주 하봉리,12호묘,원저단경호,"국립공주박물관, 1995",,
394,공주 하봉리,12호묘,환두대도,"국립공주박물관, 1995",,
395,공주 하봉리,12호묘,철부,"국립공주박물관, 1995",,
396,공주 하봉리,12호묘,철도자,"국립공주박물관, 1995",,
397,공주 하봉리,12호묘,철착,"국립공주박물관, 1995",,
398,공주 하봉리,13호묘,원저단경호,"국립공주박물관, 1995",,
399,공주 하봉리,13호묘,원저단경호,"국립공주박물관, 1995",,
400,대전 용산동,1호 토광묘,단경호,"충남대학교박물관, 2002",,
401,대전 용산동,1호 토광묘,광구장경호,"충남대학교박물관, 2002",,
402,대전 용산동,1호 토광묘,완,"충남대학교박물관, 2002",,
403,대전 용산동,2호 토광묘,광구장경호,"충남대학교박물관, 2002",,
404,대전 용산동,2호 토광묘,쌍호,"충남대학교박물관, 2002",,
405,대전 용산동,2호 토광묘,옥,"충남대학교박물관, 2002",,
406,대전 용산동,3호 토광묘,구형호,"충남대학교박물관, 2002",,
407,대전 용산동,3호 토광묘,광구장경호,"충남대학교박물관, 2002",,
408,대전 용산동,3호 토광묘,광구장경호,"충남대학교박물관, 2002",,
409,대전 용산동,3호 토광묘,석제어망추,"충남대학교박물관, 2002",,
410,대전 용산동,3호 토광묘,철모,"충남대학교박물관, 2002",,
411,대전 용산동,3호 토광묘,살포,"충남대학교박물관, 2002",,
412,대전 용산동,3호 토광묘,유공철부,"충남대학교박물관, 2002",,
413,대전 용산동,3호 토광묘,철도자,"충남대학교박물관, 2002",,
414,대전 용산동,3호 토광묘,철겸,"충남대학교박물관, 2002",,
415,서천 도삼리,1호 토광묘,타날문토기호,"예맥문화재연구원, 2022",,
416,서천 도삼리,1호 토광묘,저부편,"예맥문화재연구원, 2022",,
417,청주 원평동,1지점 원삼국시대 토광묘,마형대구,"호서문화유산연구원, 2021",,
418,청주 원평동,1지점 원삼국시대 토광묘,철제교구,"호서문화유산연구원, 2021",,
419,청주 원평동,2지점 원삼국시대 토광묘,원저 단경호편 3점,"호서문화유산연구원, 2021",,
420,분강·저석리,3호 석실분,철제품,"공주대학교박물관, 1997","관고리 1점, 미상철판 1점",
421,분강·저석리,4호 석실분,병형토기,"공주대학교박물관, 1997",,
422,분강·저석리,4호 석실분,단경소호,"공주대학교박물관, 1997",,
423,분강·저석리,4호 석실분,단경소호,"공주대학교박물관, 1997",,
424,분강·저석리,4호 석실분,개배(뚜껑),"공주대학교박물관, 1997",,
425,분강·저석리,4호 석실분,개배(용기),"공주대학교박물관, 1997",,
426,분강·저석리,4호 석실분,개배(용기),"공주대학교박물관, 1997",,
427,분강·저석리,4호 석실분,적갈색 대접형 토기,"공주대학교박물관, 1997",,
428,분강·저석리,5호 석실분,평저 단경소호,"공주대학교박물관, 1997",,
429,분강·저석리,5호 석실분,개배(뚜껑),"공주대학교박물관, 1997",,
430,분강·저석리,6호 석실분,원저 광구호,"공주대학교박물관, 1997",,
431,분강·저석리,6호 석실분,소형호,"공주대학교박물관, 1997",,
432,분강·저석리,6호 석실분,개배(용기),"공주대학교박물관, 1997",,
433,분강·저석리,7호 석실분,관고리,"공주대학교박물관, 1997",4점,
434,분강·저석리,7호 석실분,관정,"공주대학교박물관, 1997",28점,
435,분강·저석리,7호 석실분,성격 미상의 철제품,"공주대학교박물관, 1997",,
436,분강·저석리,7호 석실분,직립단경소호,"공주대학교박물관, 1997",주변 수습유물,
437,분강·저석리,7호 석실분,개배(용기),"공주대학교박물관, 1997",주변 수습유물,
438,분강·저석리,7호 석실분,삼족토기,"공주대학교박물관, 1997",주변 수습유물,
439,분강·저석리,8호 석실분,삼족토기,"공주대학교박물관, 1997",,
440,분강·저석리,8호 석실분,외반구연호,"공주대학교박물관, 1997",,
441,분강·저석리,8호 석실분,평저 단경소호,"공주대학교박물관, 1997",,
442,분강·저석리,8호 석실분,발형토기,"공주대학교박물관, 1997",,
443,분강·저석리,8호 석실분,방추차,"공주대학교박물관, 1997",,
444,분강·저석리,9호 석실분,관정,"공주대학교박물관, 1997",8점,
445,분강·저석리,10호 석실분,관정,"공주대학교박물관, 1997",14점,
446,분강·저석리,11호 석실분,철도자,"공주대학교박물관, 1997",,
447,분강·저석리,12호 석실분,원저직구호,"공주대학교박물관, 1997",,
448,분강·저석리,12호 석실분,원저직구호,"공주대학교박물관, 1997",,
449,분강·저석리,12호 석실분,평저단경소호,"공주대학교박물관, 1997",,
450,분강·저석리,12호 석실분,평저단경소호,"공주대학교박물관, 1997",,
451,분강·저석리,12호 석실분,철모(鉾),"공주대학교박물관, 1997",2점,
452,분강·저석리,12호 석실분,철창,"공주대학교박물관, 1997",,
453,분강·저석리,12호 석실분,철도자,"공주대학교박물관, 1997",2점,
454,분강·저석리,12호 석실분,철부,"공주대학교박물관, 1997",4점,
455,분강·저석리,12호 석실분,철겸,"공주대학교박물관, 1997",3점,
456,분강·저석리,13호 석실분,원저광구단경호,"공주대학교박물관, 1997",,
457,분강·저석리,13호 석실분,토기 뚜껑,"공주대학교박물관, 1997",,
458,분강·저석리,13호 석실분,철도,"공주대학교박물관, 1997",,
459,분강·저석리,13호 석실분,철부,"공주대학교박물관, 1997",3점,
460,분강·저석리,13호 석실분,철모(鉾),"공주대학교박물관, 1997",2점,
461,분강·저석리,13호 석실분,철도자,"공주대학교박물관, 1997",2점,
462,분강·저석리,13호 석실분,철겸,"공주대학교박물관, 1997",2개체분,
463,분강·저석리,13호 석실분,미상철기,"공주대학교박물관, 1997",,
464,분강·저석리,14호 석실분,외반구연호,"공주대학교박물관, 1997",,
465,분강·저석리,14호 석실분,평저 단경소호,"공주대학교박물관, 1997",,
466,분강·저석리,14호 석실분,무문토기 저부편,"공주대학교박물관, 1997",,
467,분강·저석리,14호 석실분,철도자편,"공주대학교박물관, 1997",,
468,분강·저석리,14호 석실분,기타 토기편,"공주대학교박물관, 1997",6개체,
469,분강·저석리,15호 석실분,관고리 및 관정,"공주대학교박물관, 1997","관고리 3점, 관정 7점",
470,분강·저석리,16호 석실분,대형 옹형토기,"공주대학교박물관, 1997",,
471,분강·저석리,16호 석실분,옹형토기,"공주대학교박물관, 1997",,
472,분강·저석리,16호 석실분,옹형토기,"공주대학교박물관, 1997",,
473,분강·저석리,16호 석실분,호형토기,"공주대학교박물관, 1997",,
474,분강·저석리,16호 석실분,호형토기,"공주대학교박물관, 1997",,
475,분강·저석리,16호 석실분,병형토기,"공주대학교박물관, 1997",,
476,분강·저석리,16호 석실분,적갈색 발형토기,"공주대학교박물관, 1997",,
477,분강·저석리,16호 석실분,평저직립구연 소호,"공주대학교박물관, 1997",,
478,분강·저석리,16호 석실분,평저직립구연 소호,"공주대학교박물관, 1997",,
479,분강·저석리,16호 석실분,평저직립구연 소호,"공주대학교박물관, 1997",,
480,분강·저석리,16호 석실분,원저외반구연단경소호,"공주대학교박물관, 1997",주변 출토유물,
481,분강·저석리,16호 석실분,평저단경소형호,"공주대학교박물관, 1997",주변 출토유물,
482,분강·저석리,16호 석실분,삼족구형직립구연호,"공주대학교박물관, 1997",주변 출토유물,
483,분강·저석리,16호 석실분,개물(뚜껑),"공주대학교박물관, 1997",주변 출토유물,
484,분강·저석리,16호 석실분,개배(용기),"공주대학교박물관, 1997",주변 출토유물,
485,분강·저석리,16호 석실분,개배(용기),"공주대학교박물관, 1997",주변 출토유물,
486,분강·저석리,16호 석실분,개배(용기),"공주대학교박물관, 1997",주변 출토유물,
487,분강·저석리,17호 석실분,금동이식,"공주대학교박물관, 1997",,
488,분강·저석리,17호 석실분,철부,"공주대학교박물관, 1997",,
489,분강·저석리,17호 석실분,철겸,"공주대학교박물관, 1997",,
490,분강·저석리,17호 석실분,철도자편,"공주대학교박물관, 1997",,
491,분강·저석리,17호 석실분,직립구연호,"공주대학교박물관, 1997",,
492,분강·저석리,17호 석실분,병형토기,"공주대학교박물관, 1997",,
493,분강·저석리,17호 석실분,평저단경소호,"공주대학교박물관, 1997",,
494,분강·저석리,17호 석실분,소형 토기,"공주대학교박물관, 1997",개배 용기 추정,
495,분강·저석리,17호 석실분,대형 옹,"공주대학교박물관, 1997",,
496,분강·저석리,17호 석실분,대형 옹,"공주대학교박물관, 1997",,
497,분강·저석리,18호 석실분,삼족토기,"공주대학교박물관, 1997",,
498,분강·저석리,18호 석실분,평저단경소호,"공주대학교박물관, 1997",,
499,분강·저석리,18호 석실분,병형토기,"공주대학교박물관, 1997",,
500,분강·저석리,18호 석실분,철겸편,"공주대학교박물관, 1997",,
501,분강·저석리,19호 석실분,평저단경소호,"공주대학교박물관, 1997",,
502,분강·저석리,21호 석실분,방추차,"공주대학교박물관, 1997",,
503,분강·저석리,21호 석실분,관정,"공주대학교박물관, 1997",21점,
504,분강·저석리,22호 석실분,관정,"공주대학교박물관, 1997",4점,
505,분강·저석리,23호 석실분,평저단경소호,"공주대학교박물관, 1997",,
506,분강·저석리,23호 석실분,평저단경소호,"공주대학교박물관, 1997",,
507,분강·저석리,23호 석실분,연질발형토기,"공주대학교박물관, 1997",,
508,분강·저석리,23호 석실분,직립구연소호,"공주대학교박물관, 1997",,
509,분강·저석리,23호 석실분,개배(용기),"공주대학교박물관, 1997",,
510,분강·저석리,23호 석실분,개배(용기),"공주대학교박물관, 1997",,
511,분강·저석리,23호 석실분,철부편,"공주대학교박물관, 1997",,
512,분강·저석리,24호 석실분,관정,"공주대학교박물관, 1997",4점,
513,분강·저석리,25호 석실분,대형 옹,"공주대학교박물관, 1997",,
514,분강·저석리,25호 석실분,직립구연 장경호,"공주대학교박물관, 1997",,
515,분강·저석리,25호 석실분,직립구연 소형호,"공주대학교박물관, 1997",,
516,분강·저석리,25호 석실분,개물(뚜껑),"공주대학교박물관, 1997",,
517,분강·저석리,25호 석실분,개배(용기),"공주대학교박물관, 1997",,
518,분강·저석리,25호 석실분,방추차,"공주대학교박물관, 1997",,
519,분강·저석리,26호 석실분,철편,"공주대학교박물관, 1997",,
